Treatment,Length,dens
dry,1873,3
dry,1874,3
dry,1875,3
dry,1876,3
dry,1877,3
dry,1878,3
dry,1879,3
dry,1880,3
dry,1881,3
dry,1882,3
dry,1883,3
dry,1884,3
dry,1885,3
dry,1886,3
dry,1887,3
dry,1888,3
dry,1889,3
dry,1890,3
dry,1891,3
dry,1892,3
dry,1893,3
dry,1894,3
dry,1895,3
dry,1896,3
dry,1897,4
dry,1898,4
dry,1899,12
dry,1900,16
dry,1901,19
dry,1902,19
dry,1903,19
dry,1904,19
dry,1905,19
dry,1906,20
dry,1907,21
dry,1908,21
dry,1909,21
dry,1910,21
dry,1911,21
dry,1912,21
dry,1913,21
dry,1914,22
dry,1915,22
dry,1916,22
dry,1917,22
dry,1918,22
dry,1919,24
dry,1920,26
dry,1921,26
dry,1922,27
dry,1923,27
dry,1924,27
dry,1925,27
dry,1926,27
dry,1927,27
dry,1928,27
dry,1929,28
dry,1930,28
dry,1931,28
dry,1932,28
dry,1933,28
dry,1934,28
dry,1935,28
dry,1936,28
dry,1937,28
dry,1938,30
dry,1939,30
dry,1940,30
dry,1941,30
dry,1942,30
dry,1943,30
dry,1944,30
dry,1945,30
dry,1946,30
dry,1947,30
dry,1948,30
dry,1949,30
dry,1950,30
dry,1951,30
dry,1952,30
dry,1953,30
dry,1954,30
dry,1955,30
dry,1956,30
dry,1957,30
dry,1958,30
dry,1959,33
dry,1960,33
dry,1961,33
dry,1962,33
dry,1963,33
dry,1964,33
dry,1965,33
dry,1966,33
dry,1967,33
dry,1968,33
dry,1969,33
dry,1970,33
dry,1971,33
dry,1972,33
dry,1973,33
dry,1974,33
dry,1975,33
dry,1976,33
dry,1977,33
dry,1978,33
dry,1979,33
dry,1980,33
dry,1981,33
dry,1982,33
dry,1983,33
dry,1984,33
dry,1985,33
dry,1986,33
dry,1987,33
dry,1988,33
dry,1989,33
dry,1990,33
dry,1991,33
dry,1992,33
dry,1993,33
dry,1994,33
dry,1995,33
dry,1996,33
dry,1997,33
dry,1998,33
dry,1999,33
dry,2000,33
dry,2001,33
dry,2002,33
dry,2003,33
dry,2004,33
dry,2005,28
dry,2006,34
dry,2007,34
dry,2008,34
dry,2009,34
dry,2010,34
dry,2011,35
dry,2012,35
dry,2013,35
dry,2014,37
dry,2015,60
dry,2016,61
dry,2017,61
dry,2018,61
dry,2019,62
dry,2020,62
dry,2021,62
dry,2022,62
dry,2023,62
dry,2024,62
dry,2025,62
dry,2026,62
dry,2027,62
dry,2028,62
dry,2029,62
dry,2030,62
dry,2031,62
dry,2032,62
dry,2033,62
dry,2034,63
dry,2035,63
dry,2036,63
dry,2037,64
dry,2038,64
dry,2039,64
dry,2040,63
dry,2041,63
dry,2042,63
dry,2043,63
dry,2044,64
dry,2045,64
dry,2046,64
dry,2047,73
dry,2048,73
dry,2049,74
dry,2050,74
dry,2051,75
dry,2052,75
dry,2053,75
dry,2054,75
dry,2055,77
dry,2056,77
dry,2057,78
dry,2058,79
dry,2059,79
dry,2060,79
dry,2061,79
dry,2062,79
dry,2063,80
dry,2064,81
dry,2065,81
dry,2066,82
dry,2067,82
dry,2068,83
dry,2069,83
dry,2070,83
dry,2071,84
dry,2072,84
dry,2073,84
dry,2074,84
dry,2075,84
dry,2076,84
dry,2077,84
dry,2078,84
dry,2079,85
dry,2080,85
dry,2081,85
dry,2082,85
dry,2083,84
dry,2084,83
dry,2085,82
dry,2086,83
dry,2087,83
dry,2088,83
dry,2089,83
dry,2090,83
dry,2091,84
dry,2092,84
dry,2093,86
dry,2094,86
dry,2095,86
dry,2096,86
dry,2097,85
dry,2098,83
dry,2099,83
dry,2100,81
dry,2101,84
dry,2102,85
dry,2103,85
dry,2104,85
dry,2105,85
dry,2106,84
dry,2107,84
dry,2108,84
dry,2109,85
dry,2110,84
dry,2111,83
dry,2112,84
dry,2113,84
dry,2114,83
dry,2115,85
dry,2116,85
dry,2117,85
dry,2118,85
dry,2119,84
dry,2120,84
dry,2121,84
dry,2122,84
dry,2123,84
dry,2124,83
dry,2125,82
dry,2126,82
dry,2127,81
dry,2128,81
dry,2129,81
dry,2130,81
dry,2131,79
dry,2132,79
dry,2133,79
dry,2134,79
dry,2135,79
dry,2136,77
dry,2137,77
dry,2138,77
dry,2139,75
dry,2140,75
dry,2141,74
dry,2142,74
dry,2143,72
dry,2144,72
dry,2145,72
dry,2146,72
dry,2147,70
dry,2148,70
dry,2149,69
dry,2150,67
dry,2151,65
dry,2152,64
dry,2153,62
dry,2154,59
dry,2155,58
dry,2156,57
dry,2157,55
dry,2158,52
dry,2159,51
dry,2160,51
dry,2161,51
dry,2162,50
dry,2163,50
dry,2164,50
dry,2165,50
dry,2166,49
dry,2167,48
dry,2168,48
dry,2169,47
dry,2170,44
dry,2171,44
dry,2172,44
dry,2173,42
dry,2174,40
dry,2175,40
dry,2176,37
dry,2177,37
dry,2178,35
dry,2179,35
dry,2180,34
dry,2181,34
dry,2182,34
dry,2183,34
dry,2184,33
dry,2185,33
dry,2186,32
dry,2187,32
dry,2188,31
dry,2189,31
dry,2190,31
dry,2191,31
dry,2192,31
dry,2193,31
dry,2194,31
dry,2195,31
dry,2196,31
dry,2197,31
dry,2198,30
dry,2199,29
dry,2200,26
dry,2201,26
dry,2202,26
dry,2203,24
dry,2204,22
dry,2205,19
dry,2206,19
dry,2207,0
dry,2208,0
dry,2209,0
dry,2210,0
dry,2211,0
dry,2212,0
dry,2213,0
dry,2214,0
dry,2215,0
dry,2216,0
dry,2217,0
dry,2218,0
dry,2219,0
dry,2220,0
dry,2221,0
dry,2222,0
dry,2223,0
dry,2224,0
dry,2225,0
dry,2226,0
dry,2227,0
dry,2228,0
dry,2229,1
dry,2230,1
dry,2231,2
dry,2232,2
dry,2233,2
dry,2234,2
dry,2235,2
dry,2236,3
dry,2237,3
dry,2238,3
dry,2239,3
dry,2240,3
dry,2241,3
dry,2242,3
dry,2243,4
dry,2244,4
dry,2245,4
dry,2246,4
dry,2247,4
dry,2248,4
dry,2249,4
dry,2250,4
dry,2251,4
dry,2252,4
dry,2253,4
dry,2254,4
dry,2255,4
dry,2256,4
dry,2257,4
dry,2258,4
dry,2259,4
dry,2260,4
dry,2261,3
dry,2262,3
dry,2263,3
dry,2264,3
dry,2265,3
dry,2266,3
dry,2267,3
dry,2268,3
dry,2269,3
dry,2270,3
dry,2271,3
dry,2272,3
dry,2273,3
dry,2274,3
dry,2275,3
dry,2276,3
dry,2277,3
dry,2278,3
dry,2279,3
dry,2280,3
dry,2281,3
dry,2282,3
dry,2283,3
dry,2284,3
dry,2285,3
dry,2286,3
dry,2287,3
dry,2288,3
dry,2289,3
dry,2290,3
dry,2291,3
dry,2292,3
dry,2293,3
dry,2294,2
dry,2295,0
dry,2296,0
dry,2297,0
dry,2298,0
dry,2299,0
dry,2300,0
dry,2301,0
dry,2302,0
dry,2303,0
dry,2304,1
dry,2305,1
dry,2306,1
dry,2307,1
dry,2308,1
dry,2309,1
dry,2310,3
dry,2311,3
dry,2312,3
dry,2313,3
dry,2314,4
dry,2315,4
dry,2316,4
dry,2317,4
dry,2318,4
dry,2319,4
dry,2320,4
dry,2321,4
dry,2322,4
dry,2323,4
dry,2324,4
dry,2325,4
dry,2326,4
dry,2327,4
dry,2328,4
dry,2329,5
dry,2330,5
dry,2331,5
dry,2332,5
dry,2333,5
dry,2334,5
dry,2335,9
dry,2336,12
dry,2337,12
dry,2338,12
dry,2339,14
dry,2340,15
dry,2341,16
dry,2342,17
dry,2343,19
dry,2344,21
dry,2345,23
dry,2346,23
dry,2347,23
dry,2348,24
dry,2349,27
dry,2350,26
dry,2351,26
dry,2352,29
dry,2353,31
dry,2354,32
dry,2355,34
dry,2356,36
dry,2357,38
dry,2358,38
dry,2359,40
dry,2360,42
dry,2361,46
dry,2362,48
dry,2363,50
dry,2364,50
dry,2365,53
dry,2366,54
dry,2367,57
dry,2368,61
dry,2369,62
dry,2370,67
dry,2371,68
dry,2372,69
dry,2373,71
dry,2374,85
dry,2375,88
dry,2376,96
dry,2377,99
dry,2378,101
dry,2379,102
dry,2380,103
dry,2381,105
dry,2382,106
dry,2383,106
dry,2384,109
dry,2385,110
dry,2386,110
dry,2387,112
dry,2388,113
dry,2389,116
dry,2390,116
dry,2391,116
dry,2392,116
dry,2393,118
dry,2394,119
dry,2395,119
dry,2396,119
dry,2397,120
dry,2398,121
dry,2399,122
dry,2400,121
dry,2401,123
dry,2402,123
dry,2403,109
dry,2404,123
dry,2405,122
dry,2406,124
dry,2407,128
dry,2408,131
dry,2409,134
dry,2410,134
dry,2411,134
dry,2412,134
dry,2413,134
dry,2414,135
dry,2415,135
dry,2416,136
dry,2417,136
dry,2418,135
dry,2419,135
dry,2420,136
dry,2421,135
dry,2422,135
dry,2423,133
dry,2424,133
dry,2425,134
dry,2426,134
dry,2427,134
dry,2428,134
dry,2429,134
dry,2430,134
dry,2431,133
dry,2432,132
dry,2433,132
dry,2434,132
dry,2435,132
dry,2436,132
dry,2437,135
dry,2438,136
dry,2439,136
dry,2440,135
dry,2441,135
dry,2442,134
dry,2443,134
dry,2444,134
dry,2445,134
dry,2446,134
dry,2447,133
dry,2448,132
dry,2449,130
dry,2450,129
dry,2451,129
dry,2452,128
dry,2453,127
dry,2454,126
dry,2455,123
dry,2456,121
dry,2457,119
dry,2458,119
dry,2459,119
dry,2460,117
dry,2461,115
dry,2462,115
dry,2463,113
dry,2464,113
dry,2465,113
dry,2466,112
dry,2467,111
dry,2468,109
dry,2469,107
dry,2470,107
dry,2471,106
dry,2472,106
dry,2473,104
dry,2474,101
dry,2475,99
dry,2476,93
dry,2477,91
dry,2478,91
dry,2479,88
dry,2480,88
dry,2481,88
dry,2482,86
dry,2483,85
dry,2484,84
dry,2485,82
dry,2486,79
dry,2487,76
dry,2488,70
dry,2489,69
dry,2490,67
dry,2491,65
dry,2492,58
dry,2493,56
dry,2494,10
dry,2495,9
dry,2496,9
dry,2497,9
dry,2498,9
dry,2499,9
dry,2500,9
dry,2501,8
dry,2502,7
dry,2503,7
dry,2504,7
dry,2505,7
dry,2506,6
dry,2507,6
dry,2508,6
dry,2509,6
dry,2510,4
dry,2511,4
dry,2512,3
dry,2513,3
dry,2514,3
dry,2515,3
dry,2516,3
dry,2517,3
dry,2518,3
dry,2519,3
dry,2520,0
dry,2521,0
dry,2522,0
dry,2523,0
dry,2524,0
dry,2525,0
dry,2526,0
dry,2527,0
dry,2528,0
dry,2529,0
dry,2530,0
dry,2531,0
dry,2532,0
dry,2533,0
dry,2534,0
dry,2535,0
dry,2536,0
dry,2537,0
dry,2538,0
dry,2539,0
dry,2540,0
dry,2541,0
dry,2542,0
dry,2543,0
dry,2544,0
dry,2545,0
dry,2546,0
dry,2547,0
dry,2548,0
dry,2549,0
dry,2550,0
dry,2551,0
dry,2552,0
dry,2553,0
dry,2554,0
dry,2555,0
dry,2556,0
dry,2557,0
dry,2558,0
dry,2559,0
dry,2560,0
dry,2561,0
dry,2562,0
dry,2563,0
dry,2564,0
dry,2565,0
dry,2566,0
dry,2567,0
dry,2568,0
dry,2569,1
dry,2570,1
dry,2571,1
dry,2572,2
dry,2573,3
dry,2574,3
dry,2575,3
dry,2576,3
dry,2577,3
dry,2578,3
dry,2579,3
dry,2580,3
dry,2581,3
dry,2582,4
dry,2583,4
dry,2584,4
dry,2585,5
dry,2586,4
dry,2587,5
dry,2588,6
dry,2589,6
dry,2590,6
dry,2591,6
dry,2592,7
dry,2593,7
dry,2594,9
dry,2595,11
dry,2596,11
dry,2597,11
dry,2598,11
dry,2599,11
dry,2600,12
dry,2601,13
dry,2602,13
dry,2603,13
dry,2604,13
dry,2605,13
dry,2606,13
dry,2607,13
dry,2608,13
dry,2609,13
dry,2610,13
dry,2611,13
dry,2612,13
dry,2613,14
dry,2614,14
dry,2615,14
dry,2616,14
dry,2617,14
dry,2618,14
dry,2619,14
dry,2620,13
dry,2621,13
dry,2622,14
dry,2623,14
dry,2624,14
dry,2625,14
dry,2626,14
dry,2627,14
dry,2628,14
dry,2629,14
dry,2630,14
dry,2631,13
dry,2632,14
dry,2633,13
dry,2634,13
dry,2635,13
dry,2636,13
dry,2637,12
dry,2638,12
dry,2639,11
dry,2640,11
dry,2641,8
dry,2642,8
dry,2643,8
dry,2644,8
dry,2645,8
dry,2646,8
dry,2647,8
dry,2648,8
dry,2649,8
dry,2650,8
dry,2651,8
dry,2652,8
dry,2653,8
dry,2654,7
dry,2655,8
dry,2656,8
dry,2657,8
dry,2658,8
dry,2659,8
dry,2660,8
dry,2661,8
dry,2662,8
dry,2663,8
dry,2664,8
dry,2665,8
dry,2666,8
dry,2667,8
dry,2668,8
dry,2669,8
dry,2670,8
dry,2671,8
dry,2672,8
dry,2673,8
dry,2674,8
dry,2675,8
dry,2676,8
dry,2677,8
dry,2678,8
dry,2679,8
dry,2680,8
dry,2681,8
dry,2682,8
dry,2683,8
dry,2684,8
dry,2685,8
dry,2686,8
dry,2687,8
dry,2688,8
dry,2689,8
dry,2690,8
dry,2691,8
dry,2692,8
dry,2693,8
dry,2694,8
dry,2695,8
dry,2696,8
dry,2697,8
dry,2698,8
dry,2699,8
dry,2700,8
dry,2701,8
dry,2702,8
dry,2703,8
dry,2704,8
dry,2705,8
dry,2706,8
dry,2707,8
dry,2708,8
dry,2709,8
dry,2710,8
dry,2711,8
dry,2712,8
dry,2713,8
dry,2714,8
dry,2715,8
dry,2716,8
dry,2717,8
dry,2718,8
dry,2719,8
dry,2720,8
dry,2721,8
dry,2722,8
dry,2723,8
dry,2724,8
dry,2725,8
dry,2726,8
dry,2727,8
dry,2728,8
dry,2729,8
dry,2730,8
dry,2731,8
dry,2732,8
dry,2733,8
dry,2734,6
dry,2735,6
dry,2736,6
dry,2737,6
dry,2738,6
dry,2739,6
dry,2740,6
dry,2741,6
dry,2742,6
dry,2743,6
dry,2744,6
dry,2745,6
dry,2746,6
dry,2747,6
dry,2748,6
dry,2749,6
dry,2750,6
dry,2751,6
dry,2752,7
dry,2753,7
dry,2754,7
dry,2755,7
dry,2756,9
dry,2757,9
dry,2758,9
dry,2759,10
dry,2760,10
dry,2761,10
dry,2762,11
dry,2763,11
dry,2764,11
dry,2765,11
dry,2766,10
dry,2767,11
dry,2768,11
dry,2769,11
dry,2770,11
dry,2771,10
dry,2772,10
dry,2773,11
dry,2774,11
dry,2775,12
dry,2776,12
dry,2777,12
dry,2778,12
dry,2779,12
dry,2780,12
dry,2781,12
dry,2782,11
dry,2783,11
dry,2784,11
dry,2785,11
dry,2786,11
dry,2787,11
dry,2788,11
dry,2789,10
dry,2790,10
dry,2791,10
dry,2792,9
dry,2793,8
dry,2794,7
dry,2795,5
dry,2796,5
dry,2797,5
dry,2798,4
dry,2799,4
dry,2800,4
dry,2801,3
dry,2802,3
dry,2803,2
dry,2804,2
dry,2805,2
dry,2806,2
dry,2807,2
dry,2808,1
dry,2809,1
dry,2810,1
dry,2811,1
dry,2812,1
dry,2813,1
dry,2814,1
dry,2815,1
dry,2816,1
dry,2817,1
dry,2818,1
dry,2819,1
dry,2820,1
dry,2821,1
dry,2822,1
dry,2823,1
dry,2824,1
dry,2825,0
dry,2826,0
dry,2827,0
dry,2828,0
dry,2829,0
dry,2830,0
dry,2831,0
dry,2832,0
dry,2833,0
dry,2834,0
dry,2835,0
dry,2836,0
dry,2837,0
dry,2838,0
dry,2839,0
dry,2840,0
dry,2841,0
dry,2842,0
dry,2843,0
dry,2844,0
dry,2845,0
dry,2846,0
dry,2847,0
dry,2848,0
dry,2849,0
dry,2850,0
dry,2851,0
dry,2852,0
dry,2853,0
dry,2854,0
dry,2855,0
dry,2856,0
dry,2857,0
dry,2858,0
dry,2859,0
dry,2860,0
dry,2861,0
dry,2862,0
dry,2863,0
dry,2864,0
dry,2865,0
dry,2866,0
dry,2867,0
dry,2868,0
dry,2869,0
dry,2870,0
dry,2871,0
dry,2872,0
dry,2873,0
dry,2874,0
dry,2875,0
dry,2876,0
dry,2877,0
dry,2878,0
dry,2879,0
dry,2880,0
dry,2881,0
dry,2882,0
dry,2883,0
dry,2884,0
dry,2885,0
dry,2886,0
dry,2887,0
dry,2888,0
dry,2889,0
dry,2890,0
dry,2891,0
dry,2892,0
dry,2893,0
dry,2894,0
dry,2895,0
dry,2896,0
dry,2897,0
dry,2898,0
dry,2899,0
dry,2900,0
dry,2901,0
dry,2902,0
dry,2903,0
dry,2904,0
dry,2905,0
dry,2906,0
dry,2907,0
dry,2908,0
dry,2909,0
dry,2910,0
dry,2911,0
dry,2912,0
dry,2913,0
dry,2914,0
dry,2915,0
dry,2916,0
dry,2917,0
dry,2918,0
dry,2919,0
dry,2920,0
dry,2921,0
dry,2922,0
dry,2923,0
dry,2924,0
dry,2925,0
dry,2926,0
dry,2927,0
dry,2928,0
dry,2929,0
dry,2930,0
dry,2931,0
dry,2932,0
dry,2933,0
dry,2934,0
dry,2935,0
dry,2936,0
dry,2937,0
dry,2938,0
dry,2939,0
dry,2940,0
dry,2941,0
dry,2942,0
dry,2943,0
dry,2944,0
dry,2945,0
dry,2946,0
dry,2947,0
dry,2948,0
dry,2949,0
dry,2950,0
dry,2951,0
dry,2952,0
dry,2953,0
dry,2954,0
dry,2955,0
dry,2956,0
dry,2957,0
dry,2958,0
dry,2959,0
dry,2960,0
dry,2961,0
dry,2962,0
dry,2963,0
dry,2964,0
dry,2965,0
dry,2966,0
dry,2967,0
dry,2968,0
dry,2969,0
dry,2970,0
dry,2971,0
dry,2972,0
dry,2973,0
dry,2974,0
dry,2975,0
dry,2976,0
dry,2977,0
dry,2978,0
dry,2979,0
dry,2980,0
dry,2981,0
dry,2982,0
dry,2983,0
dry,2984,0
dry,2985,0
dry,2986,0
dry,2987,0
dry,2988,0
dry,2989,0
dry,2990,0
dry,2991,0
dry,2992,0
dry,2993,0
dry,2994,0
dry,2995,0
dry,2996,0
dry,2997,0
dry,2998,0
dry,2999,0
dry,3000,0
dry,3001,0
dry,3002,0
dry,3003,0
dry,3004,0
dry,3005,0
dry,3006,0
dry,3007,0
dry,3008,0
dry,3009,0
dry,3010,0
dry,3011,0
dry,3012,0
dry,3013,0
dry,3014,0
dry,3015,0
dry,3016,0
dry,3017,0
dry,3018,0
dry,3019,0
dry,3020,0
dry,3021,0
dry,3022,0
dry,3023,0
dry,3024,0
dry,3025,0
dry,3026,0
dry,3027,0
dry,3028,0
dry,3029,0
dry,3030,0
dry,3031,0
dry,3032,0
dry,3033,0
dry,3034,0
dry,3035,0
dry,3036,0
dry,3037,0
dry,3038,0
dry,3039,0
dry,3040,0
dry,3041,0
dry,3042,0
dry,3043,0
dry,3044,0
dry,3045,0
dry,3046,0
dry,3047,0
dry,3048,0
dry,3049,0
dry,3050,0
dry,3051,0
dry,3052,0
dry,3053,0
dry,3054,0
dry,3055,0
dry,3056,0
dry,3057,0
dry,3058,0
dry,3059,0
dry,3060,0
dry,3061,0
dry,3062,0
dry,3063,0
dry,3064,0
dry,3065,0
dry,3066,0
dry,3067,0
dry,3068,0
dry,3069,0
dry,3070,0
dry,3071,0
dry,3072,0
dry,3073,0
dry,3074,0
dry,3075,0
dry,3076,0
dry,3077,0
dry,3078,0
dry,3079,0
dry,3080,0
dry,3081,0
dry,3082,0
dry,3083,0
dry,3084,0
dry,3085,0
dry,3086,0
dry,3087,0
dry,3088,0
dry,3089,0
dry,3090,0
dry,3091,0
dry,3092,0
dry,3093,0
dry,3094,0
dry,3095,0
dry,3096,0
dry,3097,0
dry,3098,0
dry,3099,0
dry,3100,0
dry,3101,0
dry,3102,0
dry,3103,0
dry,3104,0
dry,3105,0
dry,3106,0
dry,3107,0
dry,3108,0
dry,3109,0
dry,3110,0
dry,3111,0
dry,3112,0
dry,3113,0
dry,3114,0
dry,3115,0
dry,3116,0
dry,3117,0
dry,3118,0
dry,3119,0
dry,3120,0
dry,3121,0
dry,3122,0
dry,3123,0
dry,3124,0
dry,3125,0
dry,3126,0
dry,3127,0
dry,3128,0
dry,3129,0
dry,3130,0
dry,3131,0
dry,3132,0
dry,3133,0
dry,3134,0
dry,3135,0
dry,3136,0
dry,3137,0
dry,3138,0
dry,3139,0
dry,3140,0
dry,3141,0
dry,3142,0
dry,3143,0
dry,3144,0
dry,3145,0
dry,3146,0
dry,3147,0
dry,3148,0
dry,3149,0
dry,3150,0
dry,3151,0
dry,3152,0
dry,3153,0
dry,3154,0
dry,3155,0
dry,3156,0
dry,3157,0
dry,3158,0
dry,3159,0
dry,3160,0
dry,3161,0
dry,3162,0
dry,3163,0
dry,3164,0
dry,3165,0
dry,3166,0
dry,3167,0
dry,3168,0
dry,3169,0
dry,3170,0
dry,3171,0
dry,3172,0
dry,3173,0
dry,3174,0
dry,3175,0
dry,3176,0
dry,3177,0
dry,3178,0
dry,3179,0
dry,3180,0
dry,3181,0
dry,3182,0
dry,3183,0
dry,3184,0
dry,3185,0
dry,3186,0
dry,3187,0
dry,3188,0
dry,3189,0
dry,3190,0
dry,3191,0
dry,3192,0
dry,3193,0
dry,3194,0
dry,3195,0
dry,3196,0
dry,3197,0
dry,3198,0
dry,3199,0
dry,3200,0
dry,3201,0
dry,3202,0
dry,3203,0
dry,3204,0
dry,3205,0
dry,3206,0
dry,3207,0
dry,3208,0
dry,3209,0
dry,3210,0
dry,3211,0
dry,3212,0
dry,3213,0
dry,3214,0
dry,3215,0
dry,3216,0
dry,3217,0
dry,3218,0
dry,3219,0
dry,3220,0
dry,3221,0
dry,3222,0
dry,3223,0
dry,3224,0
dry,3225,0
dry,3226,0
dry,3227,0
dry,3228,0
dry,3229,0
dry,3230,0
dry,3231,0
dry,3232,0
dry,3233,0
dry,3234,0
dry,3235,0
dry,3236,0
dry,3237,0
dry,3238,0
dry,3239,0
dry,3240,0
dry,3241,0
dry,3242,0
dry,3243,0
dry,3244,0
dry,3245,0
dry,3246,0
dry,3247,0
dry,3248,0
dry,3249,0
dry,3250,0
dry,3251,0
dry,3252,0
dry,3253,0
dry,3254,0
dry,3255,0
dry,3256,0
dry,3257,0
dry,3258,0
dry,3259,0
dry,3260,0
dry,3261,0
dry,3262,0
dry,3263,0
dry,3264,0
dry,3265,0
dry,3266,0
dry,3267,0
dry,3268,0
dry,3269,0
dry,3270,0
dry,3271,0
dry,3272,0
dry,3273,0
dry,3274,0
dry,3275,0
dry,3276,0
dry,3277,0
dry,3278,0
dry,3279,0
dry,3280,0
dry,3281,0
dry,3282,0
dry,3283,0
dry,3284,0
dry,3285,0
dry,3286,0
dry,3287,0
dry,3288,0
dry,3289,0
dry,3290,0
dry,3291,0
dry,3292,0
dry,3293,0
dry,3294,0
dry,3295,0
dry,3296,0
dry,3297,0
dry,3298,0
dry,3299,0
dry,3300,0
dry,3301,0
dry,3302,0
dry,3303,0
dry,3304,0
dry,3305,0
dry,3306,0
dry,3307,0
dry,3308,0
dry,3309,0
dry,3310,0
dry,3311,0
dry,3312,0
dry,3313,0
dry,3314,0
dry,3315,0
dry,3316,0
dry,3317,0
dry,3318,0
dry,3319,0
dry,3320,0
dry,3321,0
dry,3322,0
dry,3323,0
dry,3324,0
dry,3325,0
dry,3326,0
dry,3327,0
dry,3328,0
dry,3329,0
dry,3330,0
dry,3331,0
dry,3332,0
dry,3333,0
dry,3334,0
dry,3335,0
dry,3336,0
dry,3337,0
dry,3338,0
dry,3339,0
dry,3340,0
dry,3341,0
dry,3342,0
dry,3343,0
dry,3344,0
dry,3345,0
dry,3346,0
dry,3347,0
dry,3348,0
dry,3349,0
dry,3350,0
dry,3351,0
dry,3352,0
dry,3353,0
dry,3354,0
dry,3355,0
dry,3356,0
dry,3357,0
dry,3358,0
dry,3359,0
dry,3360,0
dry,3361,0
dry,3362,0
dry,3363,0
dry,3364,0
dry,3365,0
dry,3366,0
dry,3367,0
dry,3368,0
dry,3369,0
dry,3370,0
dry,3371,0
dry,3372,0
dry,3373,0
dry,3374,0
dry,3375,0
dry,3376,0
dry,3377,0
dry,3378,0
dry,3379,0
dry,3380,0
dry,3381,0
dry,3382,0
dry,3383,0
dry,3384,0
dry,3385,0
dry,3386,0
dry,3387,0
dry,3388,0
dry,3389,0
dry,3390,0
dry,3391,0
dry,3392,0
dry,3393,0
dry,3394,0
dry,3395,0
dry,3396,0
dry,3397,0
dry,3398,0
dry,3399,0
dry,3400,0
dry,3401,0
dry,3402,0
dry,3403,0
dry,3404,0
dry,3405,0
dry,3406,0
dry,3407,0
dry,3408,0
dry,3409,0
dry,3410,0
dry,3411,0
dry,3412,0
dry,3413,0
dry,3414,0
dry,3415,0
dry,3416,0
dry,3417,0
dry,3418,0
dry,3419,0
dry,3420,0
dry,3421,0
dry,3422,0
dry,3423,0
dry,3424,0
dry,3425,0
dry,3426,0
dry,3427,0
dry,3428,0
dry,3429,0
dry,3430,0
dry,3431,0
dry,3432,0
dry,3433,0
dry,3434,0
dry,3435,0
dry,3436,0
dry,3437,0
dry,3438,0
dry,3439,0
dry,3440,0
dry,3441,0
dry,3442,0
dry,3443,0
dry,3444,0
dry,3445,0
dry,3446,0
dry,3447,0
dry,3448,0
dry,3449,0
dry,3450,0
dry,3451,0
dry,3452,0
dry,3453,0
dry,3454,0
dry,3455,0
dry,3456,0
dry,3457,0
dry,3458,0
dry,3459,0
dry,3460,0
dry,3461,0
dry,3462,0
dry,3463,0
dry,3464,0
dry,3465,0
dry,3466,0
dry,3467,0
dry,3468,0
dry,3469,0
dry,3470,0
dry,3471,0
dry,3472,0
dry,3473,0
dry,3474,0
dry,3475,0
dry,3476,0
dry,3477,0
dry,3478,0
dry,3479,0
dry,3480,0
dry,3481,0
dry,3482,0
dry,3483,0
dry,3484,0
dry,3485,0
dry,3486,0
dry,3487,0
dry,3488,0
dry,3489,0
dry,3490,0
dry,3491,0
dry,3492,0
dry,3493,0
dry,3494,0
dry,3495,0
dry,3496,0
dry,3497,0
dry,3498,0
dry,3499,0
dry,3500,0
dry,3501,0
dry,3502,0
dry,3503,0
dry,3504,0
dry,3505,0
dry,3506,0
dry,3507,0
dry,3508,0
dry,3509,0
dry,3510,0
dry,3511,0
dry,3512,0
dry,3513,0
dry,3514,0
dry,3515,0
dry,3516,0
dry,3517,0
dry,3518,0
dry,3519,0
dry,3520,0
dry,3521,0
dry,3522,0
dry,3523,0
dry,3524,0
dry,3525,0
dry,3526,0
dry,3527,0
dry,3528,0
dry,3529,0
dry,3530,0
dry,3531,0
dry,3532,0
dry,3533,0
dry,3534,0
dry,3535,0
dry,3536,0
dry,3537,0
dry,3538,0
dry,3539,0
dry,3540,0
dry,3541,0
dry,3542,0
dry,3543,0
dry,3544,0
dry,3545,0
dry,3546,0
dry,3547,0
dry,3548,0
dry,3549,0
dry,3550,0
dry,3551,0
dry,3552,0
dry,3553,0
dry,3554,0
dry,3555,0
dry,3556,0
dry,3557,0
dry,3558,0
dry,3559,0
dry,3560,0
dry,3561,0
dry,3562,0
dry,3563,0
dry,3564,0
dry,3565,0
dry,3566,0
dry,3567,0
dry,3568,0
dry,3569,0
dry,3570,0
dry,3571,0
dry,3572,0
dry,3573,0
dry,3574,0
dry,3575,0
dry,3576,0
dry,3577,0
dry,3578,0
dry,3579,0
dry,3580,0
dry,3581,0
dry,3582,0
dry,3583,0
dry,3584,0
dry,3585,0
dry,3586,0
dry,3587,0
dry,3588,0
dry,3589,0
dry,3590,0
dry,3591,0
dry,3592,0
dry,3593,0
dry,3594,0
dry,3595,0
dry,3596,0
dry,3597,0
dry,3598,0
dry,3599,0
dry,3600,0
dry,3601,0
dry,3602,0
dry,3603,0
dry,3604,0
dry,3605,0
dry,3606,0
dry,3607,0
dry,3608,0
dry,3609,0
dry,3610,0
dry,3611,0
dry,3612,0
dry,3613,0
dry,3614,0
dry,3615,0
dry,3616,0
dry,3617,0
dry,3618,0
dry,3619,0
dry,3620,0
